"単位[MW平均]","","","供給力"
"DATE","TIME","エリア需要","原子力","火力（ＬＮＧ）","火力（石炭）","火力（石油）","火力（その他）","水力","地熱","バイオマス","太陽光発電実績","太陽光出力制御量","風力発電実績","風力出力制御量","揚水","蓄電池","連系線","その他","合計"
"20251024","5:30","8470","3196","730","3750","88","26","504","112","674","0","0","126","0","134","2","1064","210","8488"
"20251024","6:00","8432","3202","624","3736","84","24","524","112","672","0","0","124","0","120","-12","976","212","8446"
"20251024","6:30","8344","3204","750","3746","90","24","510","112","672","0","0","122","0","194","-26","1248","210","8360"
"20251024","7:00","8204","3202","726","3748","90","24","516","112","678","12","0","110","0","202","-36","1376","212","8220"
"20251024","7:30","8162","3204","738","3672","98","24","532","112","676","234","0","102","0","298","-20","1704","210","8176"
"20251024","8:00","8182","3208","794","3456","98","30","440","114","676","684","0","102","0","216","-12","1816","210","8200"
"20251024","8:30","8600","3206","820","3200","106","36","360","112","666","1454","0","108","0","264","20","1944","210","8618"
"20251024","9:00","8788","3208","716","2790","104","32","320","112","648","2178","0","118","0","230","6","1868","208","8802"
"20251024","9:30","9084","3206","714","2552","108","36","298","112","646","2838","0","120","0","134","-4","1860","204","9104"
"20251024","10:00","9190","3206","664","2722","106","34","290","112","636","3368","0","128","0","-282","16","2004","204","9200"
"20251024","10:30","9216","3210","666","2564","106","34","296","112","590","3884","0","122","0","-428","10","2140","204","9230"
"20251024","11:00","9174","3206","610","2502","104","32","286","108","548","4242","0","116","0","-594","10","2184","204","9190"
"20251024","11:30","9340","3206","650","2536","106","28","260","110","552","4672","0","110","0","-818","6","2264","204","9358"
"20251024","12:00","9546","3208","696","2488","108","26","260","106","558","4814","0","122","0","-1204","18","1844","204","9560"
"20251024","12:30","9108","3206","622","2470","108","26","260","110","588","4758","0","138","0","-1520","-6","1836","204","9128"
"20251024","13:00","9200","3208","628","2652","102","28","270","106","634","4778","0","140","0","-1748","18","1808","204","9212"
"20251024","13:30","9308","3208","586","2816","106","30","280","110","646","4474","0","126","0","-1688","14","1580","204","9332"
"20251024","14:00","9334","3204","698","3022","104","56","282","106","650","4314","0","118","0","-1726","-8","1680","204","9344"
"20251024","14:30","9484","3208","722","3060","106","60","274","110","648","4122","0","118","0","-1370","8","1768","204","9502"
"20251024","15:00","9448","3208","698","3092","108","60","268","108","652","3526","0","112","0","-334","-16","2224","204","9462"
"20251024","15:30","9524","3206","758","3130","110","66","308","110","650","2810","0","114","0","198","-16","2108","204","9540"
"20251024","16:00","9584","3206","810","3368","112","64","328","108","652","2020","0","108","0","222","-24","1580","204","9598"
"20251024","16:30","9562","3210","882","3774","114","66","358","110","650","1310","0","116","0","232","-28","1416","204","9582"
"20251024","17:00","9484","3204","982","3908","114","68","384","110","650","642","0","120","0","760","-30","1620","206","9498"
"20251024","17:30","9476","3208","1028","3908","118","66","638","110","658","148","0","118","0","936","-24","1624","210","9498"
"20251024","18:00","9568","3204","1118","3904","116","48","664","110","662","-8","0","116","0","1030","-34","1560","210","9580"
"20251024","18:30","9584","3202","1142","3906","118","40","682","110","668","18","0","120","0","796","20","1436","216","9602"
"20251024","19:00","9452","3202","1106","3912","118","40","610","110","666","4","0","112","0","494","32","1152","212","9466"
"20251024","19:30","9356","3200","1098","3912","116","34","562","110","672","0","0","114","0","408","18","1084","214","9374"
"20251024","20:00","9012","3202","992","3910","108","36","534","110","674","2","0","106","0","118","24","1000","210","9026"
"20251024","20:30","8870","3200","1058","3912","110","34","496","110","668","0","0","114","0","162","26","1212","210","8888"
"20251024","21:00","8692","3198","1078","3912","104","34","456","110","674","0","0","106","0","118","8","1300","208","8706"
"20251024","21:30","8488","3202","866","3910","102","36","396","110","670","2","0","106","0","128","-6","1228","210","8504"
"20251024","22:00","8260","3206","792","3910","98","32","356","110","670","0","0","104","0","116","10","1336","208","8276"
"20251024","22:30","8236","3202","820","3916","94","34","290","110","668","0","0","100","0","130","2","1324","208","8250"
"20251024","23:00","8016","3204","762","3914","92","36","264","110","672","2","0","102","0","116","-8","1440","208","8034"
"20251024","23:30","8012","3204","732","3912","90","36","276","110","670","0","0","124","0","118","12","1460","208","8032"
"20251024","24:00","7756","3208","776","3580","86","32","282","110","674","2","0","128","0","126","0","1444","208","7768"
"20251025","0:30","7502","3206","694","3186","86","36","276","110","676","0","0","132","0","160","-8","1240","208","7522"
"20251025","1:00","7194","3206","744","3174","82","30","272","110","674","0","0","126","0","122","-12","1532","210","7206"
"20251025","1:30","7074","3206","658","3180","80","44","278","110","674","0","0","126","0","116","-26","1560","208","7094"
"20251025","2:00","7012","3208","600","3148","80","62","274","108","672","0","0","118","0","118","-30","1544","210","7024"
"20251025","2:30","7072","3204","642","3130","80","64","280","110","672","0","0","128","0","120","-18","1520","208","7100"
"20251025","3:00","7240","3204","650","3250","78","62","280","106","676","0","0","126","0","118","-14","1500","208","7244"
"20251025","3:30","7442","3202","872","3264","78","64","278","110","676","0","0","120","0","178","-4","1584","208","7462"
"20251025","4:00","7640","3204","958","3374","80","62","274","106","680","0","0","96","0","224","26","1640","208","7652"
"20251025","4:30","7872","3192","958","3424","82","64","398","110","674","0","0","98","0","344","30","1692","208","7890"
"20251025","5:00","8098","3200","960","3424","80","64","454","106","678","2","0","106","0","472","14","1656","208","8112"
"20251025","5:30","8238","3200","976","3430","86","64","474","110","676","0","0","100","0","522","6","1592","208","8260"
"20251025","6:00","8082","3198","960","3422","84","36","468","106","680","2","0","90","0","340","-6","1496","208","8092"
"20251025","6:30","7838","3202","900","3430","88","32","440","110","678","0","0","92","0","212","-14","1524","208","7854"
"20251025","7:00","7560","3202","670","3414","88","30","432","106","678","14","0","88","0","174","-28","1500","208","7576"
"20251025","7:30","7472","3208","768","3420","92","26","360","110","676","264","0","76","0","-140","-32","1544","208","7492"
"20251025","8:00","7320","3202","656","3244","92","22","332","106","678","726","0","72","0","-306","-26","1672","208","7334"
"20251025","8:30","7730","3206","706","2928","96","24","274","110","668","1480","0","66","0","-288","-12","1712","208","7754"
"20251025","9:00","7790","3204","502","2652","92","24","262","106","658","1962","0","60","0","-348","-30","1552","208","7800"
"20251025","9:30","8236","3204","556","2362","98","24","258","110","646","2916","0","58","0","-766","0","1416","208","8258"
"20251025","10:00","8276","3204","526","2394","92","24","244","106","638","3262","0","46","0","-1000","24","1484","208","8284"
"20251025","10:30","8374","3206","494","2518","94","24","242","110","588","3636","0","50","0","-1232","-2","1544","208","8392"
"20251025","11:00","8490","3202","498","2142","96","24","244","106","536","4212","0","44","0","-1438","18","1388","208","8504"
"20251025","11:30","8380","3206","620","1892","96","24","244","110","536","4388","0","54","0","-1740","2","1236","208","8404"
"20251025","12:00","8486","3202","648","1616","92","24","244","106","538","4510","0","48","0","-1632","6","1116","208","8494"
"20251025","12:30","8556","3208","732","1802","96","24","258","110","538","4214","0","46","0","-1494","20","1188","208","8574"
"20251025","13:00","8462","3202","502","1898","92","24","258","106","544","4042","0","46","0","-1442","-12","992","208","8476"
"20251025","13:30","8348","3206","494","1844","96","24","240","110","538","4014","0","42","0","-1518","-16","916","208","8366"
"20251025","14:00","8256","3210","578","2120","96","28","246","106","574","3896","0","36","0","-1462","-2","1364","208","8270"
"20251025","14:30","8350","3202","534","2022","100","24","242","110","636","3832","0","46","0","-1040","2","1548","208","8370"
"20251025","15:00","8398","3206","584","2454","100","24","272","106","652","3064","0","54","0","-566","2","1748","206","8410"
"20251025","15:30","8326","3204","680","2826","100","24","354","110","654","2292","0","54","0","-348","-26","1788","206","8342"
"20251025","16:00","8372","3204","606","3082","102","22","394","106","658","1746","0","50","0","-44","-26","1720","208","8388"
"20251025","16:30","8534","3204","704","3220","108","24","412","110","668","1082","0","72","0","176","-22","1412","210","8556"
"20251025","17:00","8426","3200","1048","3412","108","24","428","106","672","478","0","68","0","412","-28","1704","212","8436"
"20251025","17:30","8652","3204","1156","3428","116","24","564","110","676","108","0","70","0","870","-28","1840","216","8674"
"20251025","18:00","8780","3202","1154","3422","114","24","594","106","674","14","0","70","0","1184","-30","1952","216","8792"
"20251025","18:30","8900","3200","1092","3432","118","24","590","110","674","20","0","82","0","1314","22","1976","220","8922"
"20251025","19:00","8880","3202","1032","3426","118","22","588","108","672","20","0","90","0","1038","30","1672","216","8890"
"20251025","19:30","8768","3204","1122","3340","118","26","502","110","676","4","0","108","0","920","28","1584","216","8790"
"20251025","20:00","8612","3206","1096","3330","110","24","498","108","682","0","0","100","0","454","28","1224","210","8622"
"20251025","20:30","8362","3204","1140","3336","110","26","464","110","674","0","0","88","0","348","18","1344","210","8384"
"20251025","21:00","8248","3204","936","3332","102","24","418","108","678","0","0","76","0","318","6","1152","208","8258"
"20251025","21:30","8034","3208","958","3154","104","26","330","110","674","0","0","72","0","354","10","1160","208","8048"
"20251025","22:00","7844","3202","1020","3002","98","26","298","108","676","0","0","66","0","282","20","1144","208","7862"
"20251025","22:30","7792","3202","1024","2912","94","28","278","110","674","0","0","66","0","346","20","1152","208","7810"
"20251025","23:00","7576","3206","942","2892","92","24","278","106","674","0","0","56","0","242","6","1136","208","7590"
"20251025","23:30","7496","3204","986","2836","90","24","274","110","674","0","0","52","0","286","-6","1224","208","7514"
"20251025","24:00","7290","3200","1016","2730","84","24","268","108","678","0","0","44","0","254","-26","1284","208","7304"
"20251026","0:30","7092","3206","768","2620","84","24","254","110","678","0","0","38","0","138","-32","988","212","7112"
"20251026","1:00","6812","3204","698","2530","82","24","248","108","678","0","0","34","0","122","-32","1084","212","6824"
"20251026","1:30","6724","3204","722","2572","78","24","246","110","678","0","0","42","0","116","-36","1224","212","6744"
"20251026","2:00","6640","3202","636","2530","78","24","248","106","676","0","0","40","0","116","-28","1188","212","6652"
"20251026","2:30","6756","3208","734","2634","78","24","262","110","676","0","0","42","0","116","-36","1284","212","6776"
"20251026","3:00","6918","3202","722","2602","78","26","264","106","678","0","0","46","0","122","-18","1108","210","6930"
"20251026","3:30","7122","3202","800","2674","78","24","270","110","682","0","0","60","0","118","-28","1060","210","7140"
"20251026","4:00","7396","3206","852","2672","78","26","274","106","682","0","0","66","0","142","-10","896","212","7410"
"20251026","4:30","7568","3202","902","2680","80","26","370","110","678","0","0","84","0","126","30","912","212","7588"
"20251026","5:00","7758","3196","940","2678","80","26","424","106","680","0","0","80","0","204","32","888","212","7770"
"20251026","5:30","7816","3202","946","2682","84","26","444","110","678","0","0","84","0","416","32","1080","212","7836"
"20251026","6:00","7714","3200","778","2572","84","22","472","108","676","0","0","88","0","408","26","920","212","7726"
"20251026","6:30","7482","3202","854","2450","86","26","450","110","678","0","0","100","0","406","0","1072","212","7502"
"20251026","7:00","7058","3194","922","2322","84","22","404","108","680","20","0","106","0","288","-20","1272","212","7070"
"20251026","7:30","6912","3204","946","2108","86","26","334","110","678","412","0","90","0","302","0","1576","212","6932"
"20251026","8:00","6766","3206","736","1868","84","24","302","110","668","1242","0","70","0","-184","-28","1528","210","6780"
"20251026","8:30","6808","3204","742","1386","86","24","244","110","660","2302","0","64","0","-512","-14","1680","210","6826"
"20251026","9:00","6890","3200","504","1164","82","24","238","108","602","3440","0","48","0","-938","-32","1748","212","6904"
"20251026","9:30","7002","3206","464","912","86","28","250","110","548","4500","0","42","0","-1518","2","1824","212","7018"
"20251026","10:00","7364","3206","562","882","84","24","258","108","544","4998","363","46","0","-1788","26","1784","214","7380"
"20251026","10:30","7634","3202","536","882","82","26","238","110","544","5342","626","50","0","-1776","26","1824","214","7652"
"20251026","11:00","7542","3206","474","876","82","24","236","108","542","5374","1042","52","0","-1814","14","1832","214","7556"
"20251026","11:30","7756","3206","468","876","84","24","238","110","542","5650","1003","64","0","-1834","-2","1864","214","7776"
"20251026","12:00","7814","3206","486","850","82","26","242","108","546","5658","1001","62","0","-1818","6","1840","212","7826"
"20251026","12:30","7750","3202","504","854","84","24","242","110","542","5514","933","62","0","-1768","4","1820","214","7768"
"20251026","13:00","7754","3206","506","852","84","24","256","108","550","5454","855","102","0","-1782","8","1812","212","7768"
"20251026","13:30","7860","3204","694","858","80","24","254","110","550","5000","932","140","0","-1548","16","1716","212","7878"
"20251026","14:00","7942","3204","694","942","78","24","244","106","562","4636","647","166","0","-1250","14","1680","214","7954"
"20251026","14:30","7902","3204","748","994","82","26","240","110","562","4164","354","178","0","-918","14","1696","212","7920"
"20251026","15:00","7858","3204","636","1084","84","24","264","108","604","3728","0","226","0","-870","4","1440","214","7870"
"20251026","15:30","7938","3200","740","1362","86","26","330","110","666","2848","0","228","0","-602","-6","1244","212","7956"
"20251026","16:00","7932","3202","798","1594","88","24","348","108","682","1872","0","234","0","-186","-12","1020","212","7944"
"20251026","16:30","8026","3202","868","2168","94","26","378","110","694","1038","0","204","0","228","-8","1168","212","8046"
"20251026","17:00","8172","3202","926","2556","96","24","408","108","696","410","0","202","0","302","-16","944","214","8184"
"20251026","17:30","8358","3200","926","2764","102","24","610","110","694","80","0","198","0","1004","-14","1540","218","8376"
"20251026","18:00","8498","3198","954","2764","102","24","666","108","696","6","0","172","0","1146","-20","1524","220","8512"
"20251026","18:30","8588","3202","1026","2762","108","26","680","110","696","16","0","160","0","1170","26","1596","224","8610"
"20251026","19:00","8536","3200","838","2760","104","30","676","108","696","22","0","166","0","980","2","1260","224","8546"
"20251026","19:30","8408","3204","808","2762","106","32","586","110","698","14","0","166","0","938","-2","1212","220","8430"
"20251026","20:00","8318","3204","794","2766","102","30","594","108","702","2","0","136","0","604","14","948","220","8328"
"20251026","20:30","8070","3202","798","2770","102","34","512","110","696","0","0","166","0","542","2","1060","216","8090"
"20251026","21:00","7950","3204","784","2768","96","32","430","108","700","0","0","192","0","562","2","1128","212","7962"
"20251026","21:30","7878","3206","864","2762","96","32","324","110","696","0","0","196","0","218","26","848","212","7894"
"20251026","22:00","7578","3204","838","2550","90","30","292","108","696","0","0","174","0","120","16","736","212","7594"
"20251026","22:30","7476","3202","850","2558","88","34","278","110","698","0","0","164","0","122","8","832","212","7492"
"20251026","23:00","7294","3204","826","2558","86","32","266","108","702","0","0","162","0","118","4","968","212","7310"
"20251026","23:30","7270","3208","834","2552","84","34","278","110","700","0","0","188","0","120","-8","1024","212","7288"
"20251026","24:00","6992","3208","824","2450","78","32","284","110","700","0","0","174","0","-96","-18","952","212","7006"
"20251027","0:30","6824","3204","908","2678","80","32","262","110","702","0","0","168","0","-262","-10","1248","212","6836"
"20251027","1:00","6672","3208","930","2216","78","34","258","110","702","0","0","174","0","-278","-24","928","212","6692"
"20251027","1:30","6486","3208","914","2014","76","34","252","110","702","0","0","190","0","-278","-30","896","210","6506"
"20251027","2:00","6404","3202","912","1932","72","30","254","110","696","0","0","202","0","-284","-34","888","212","6416"
"20251027","2:30","6564","3210","966","2082","74","34","270","110","700","0","0","196","0","-252","-12","1008","212","6582"
"20251027","3:00","6766","3210","958","2266","74","36","280","110","704","2","0","200","0","-276","0","996","212","6780"
"20251027","3:30","7028","3204","854","2270","76","34","298","110","696","0","0","246","0","-278","0","676","212","7046"
"20251027","4:00","7294","3204","928","2448","74","36","294","110","704","2","0","250","0","-78","12","888","212","7308"
"20251027","4:30","7538","3204","1002","2570","78","34","352","110","698","0","0","240","0","118","10","1072","212","7556"
"20251027","5:00","7862","3200","1158","2628","78","38","426","110","700","2","0","248","0","200","28","1152","212","7876"
"20251027","5:30","8068","3198","1154","2628","82","36","444","110","696","0","0","252","0","566","12","1300","212","8090"
"20251027","6:00","8060","3204","1124","2622","80","32","446","110","694","0","0","248","0","578","-4","1276","212","8070"
"20251027","6:30","8064","3202","1258","2580","86","34","432","110","688","0","0","226","0","730","-18","1460","212","8080"
"20251027","7:00","7926","3206","1186","2398","88","34","392","110","688","34","0","222","0","780","-32","1376","212","7942"
"20251027","7:30","7778","3208","1082","2196","88","34","332","110","690","478","0","218","0","758","-18","1592","212","7796"
"20251027","8:00","7756","3206","908","2110","88","32","308","110","692","1118","0","214","0","382","-26","1584","212","7770"
"20251027","8:30","7966","3208","716","2148","90","42","300","110","676","2188","0","192","0","206","2","2104","212","7986"
"20251027","9:00","8304","3206","584","1802","90","40","266","110","660","3470","0","180","0","-386","-22","1892","210","8318"
"20251027","9:30","8606","3210","520","1580","92","36","270","110","610","4626","0","170","0","-924","0","1880","208","8628"
"20251027","10:00","8714","3178","600","1314","86","34","268","110","550","5360","0","172","0","-1116","12","2048","206","8726"
"20251027","10:30","8614","3134","538","1222","86","40","260","110","560","5754","0","160","0","-1314","4","2128","206","8632"
"20251027","11:00","8864","3138","708","1094","82","38","240","110","558","5960","144","146","2","-1352","22","2072","208","8880"
"20251027","11:30","9080","3146","852","1066","84","40","242","110","558","5986","387","148","2","-1272","24","2096","206","9094"
"20251027","12:00","8990","3166","676","1072","82","40","244","110","568","6144","354","152","2","-1318","2","2136","208","9010"
"20251027","12:30","8698","3178","626","1072","84","42","250","110","562","6130","416","174","2","-1608","0","2112","208","8716"
"20251027","13:00","8534","3198","614","1076","78","40","266","110","564","6064","479","166","2","-1768","8","2076","208","8548"
"20251027","13:30","8924","3204","758","1074","84","46","268","110","560","6142","161","190","2","-1548","4","2156","208","8944"
"20251027","14:00","8670","3210","696","1078","84","40","264","108","562","6032","0","196","2","-1654","-14","2124","206","8684"
"20251027","14:30","8948","3208","678","1176","86","48","244","110","606","5908","0","188","2","-1484","6","2012","206","8968"
"20251027","15:00","8916","3208","668","1256","88","50","274","108","666","5290","0","196","2","-1134","6","1956","208","8928"
"20251027","15:30","9056","3208","744","1468","92","50","294","110","682","4440","0","188","2","-566","-16","1828","208","9074"
"20251027","16:00","9022","3202","848","2042","92","46","348","110","684","3228","0","174","0","236","-2","2180","208","9036"
"20251027","16:30","9288","3208","922","2832","98","46","466","110","686","1950","0","190","0","422","-30","1804","210","9306"
"20251027","17:00","9174","3206","1166","3236","98","48","714","112","690","846","0","156","0","600","-34","1864","214","9188"
"20251027","17:30","9262","3202","1412","3460","104","52","804","110","688","152","0","118","0","1010","-30","2016","214","9280"
"20251027","18:00","9412","3202","1426","3484","104","52","810","112","692","-6","0","122","0","954","-24","1716","214","9426"
"20251027","18:30","9426","3208","1404","3492","110","54","812","112","698","20","0","124","0","870","24","1700","218","9446"
"20251027","19:00","9426","3204","1386","3488","108","48","774","110","704","4","0","114","0","672","32","1424","218","9438"
"20251027","19:30","9216","3208","1038","3492","106","44","684","112","706","8","0","110","0","502","22","1008","216","9240"
"20251027","20:00","8954","3208","918","3488","102","44","550","110","706","2","0","118","0","584","2","1084","214","8962"
"20251027","20:30","8746","3208","962","3492","102","50","458","112","708","0","0","128","0","554","14","1232","212","8768"
"20251027","21:00","8620","3212","958","3490","98","52","382","110","710","0","0","154","0","552","2","1300","210","8630"
"20251027","21:30","8440","3200","942","3490","94","48","304","112","708","0","0","158","0","510","4","1320","210","8460"
"20251027","22:00","8284","3210","888","3492","88","46","294","110","710","0","0","156","0","360","-6","1264","212","8296"
"20251027","22:30","8140","3210","1014","3494","88","34","266","112","706","0","0","164","0","200","6","1344","210","8160"
"20251027","23:00","7902","3206","804","3470","86","32","254","110","712","0","0","178","0","160","6","1316","212","7914"
"20251027","23:30","7896","3210","980","3488","82","32","260","112","710","0","0","150","0","166","-8","1476","210","7916"
"20251027","24:00","7612","3208","744","3442","78","32","262","110","710","0","0","148","0","112","-26","1408","212","7624"
"20251028","0:30","7446","3212","748","2928","78","32","256","112","712","0","0","190","0","122","-16","1120","212","7466"
"20251028","1:00","7118","3206","652","2496","74","34","240","110","712","0","0","190","0","118","-32","880","210","7130"
"20251028","1:30","6970","3210","654","2420","72","34","240","112","710","0","0","208","0","118","-34","968","210","6986"
"20251028","2:00","6984","3210","638","2346","72","32","236","110","716","0","0","220","0","120","-28","884","212","7000"
"20251028","2:30","7060","3204","628","2566","72","32","240","112","710","0","0","220","0","118","-16","1016","212","7082"
"20251028","3:00","7284","3210","632","2698","70","32","252","110","712","0","0","208","0","120","2","964","212","7294"
"20251028","3:30","7514","3206","680","2970","74","34","258","112","710","0","0","218","0","120","4","1064","212","7534"
"20251028","4:00","7828","3212","772","3130","72","36","250","110","714","0","0","210","0","122","12","1012","212","7840"
"20251028","4:30","8050","3200","918","3476","76","36","278","112","708","0","0","202","0","128","26","1304","212","8068"
"20251028","5:00","8368","3202","930","3486","78","34","414","110","714","0","0","196","0","246","32","1272","212","8382"
"20251028","5:30","8568","3206","1030","3488","80","38","482","112","702","0","0","192","0","256","34","1244","212","8588"
"20251028","6:00","8550","3206","898","3486","84","44","486","110","700","0","0","192","0","334","10","1200","212","8562"
"20251028","6:30","8636","3204","948","3488","88","46","470","112","682","0","0","186","0","400","-22","1156","212","8658"
"20251028","7:00","8442","3206","956","3454","88","42","400","110","680","24","0","178","0","210","-36","1072","212","8452"
"20251028","7:30","8246","3210","972","3192","90","38","350","112","670","500","0","182","0","204","-24","1440","212","8268"
"20251028","8:00","8098","3208","676","2982","92","38","272","110","656","1298","0","168","0","-186","-26","1392","212","8108"
"20251028","8:30","8292","3208","752","2388","90","38","256","112","648","2442","0","164","31","-264","6","1736","210","8314"
"20251028","9:00","8366","3208","520","1760","92","38","244","110","626","3662","0","142","31","-642","-30","1564","210","8376"
"20251028","9:30","8554","3208","686","1558","88","38","240","112","618","4804","0","128","31","-986","10","2140","208","8572"
"20251028","10:00","8792","3204","660","1166","88","34","240","110","564","5480","0","124","31","-1024","28","2072","206","8808"
"20251028","10:30","8658","3208","542","1046","82","36","254","112","508","5840","0","110","33","-1318","22","1968","206","8680"
"20251028","11:00","8904","3212","724","1048","78","28","254","110","510","5940","235","96","33","-1486","26","1832","208","8916"
"20251028","11:30","8954","3206","750","1050","80","34","240","114","508","6132","425","80","33","-1554","32","1904","206","8974"
"20251028","12:00","8812","3210","692","1050","80","32","234","116","510","6248","546","68","33","-1658","4","1972","208","8822"
"20251028","12:30","8550","3210","536","998","78","34","236","132","510","6378","782","58","33","-1836","4","1976","206","8568"
"20251028","13:00","8442","3208","454","904","80","28","234","132","514","6454","778","50","33","-1800","-2","2008","208","8456"
"20251028","13:30","8914","3208","506","956","84","30","244","136","508","6664","528","50","32","-1680","12","1992","206","8932"
"20251028","14:00","9016","3208","510","1128","82","28","252","130","508","6592","191","46","32","-1720","8","1952","208","9028"
"20251028","14:30","8728","3212","466","1202","86","34","258","134","508","6126","0","42","31","-1494","-8","2024","206","8748"
"20251028","15:00","8774","3208","540","1462","86","40","278","132","550","5140","0","38","31","-900","6","2000","208","8788"
"20251028","15:30","8642","3208","778","1636","90","38","290","130","618","3862","0","42","31","-176","2","2068","206","8656"
"20251028","16:00","8746","3208","904","2554","94","44","332","108","624","2610","0","32","31","328","4","2288","208","8762"
"20251028","16:30","9048","3212","858","3280","98","42","372","112","634","1576","0","44","0","382","-24","1724","208","9070"
"20251028","17:00","8916","3208","996","3474","98","40","500","108","642","690","0","62","0","920","-36","1988","212","8926"
"20251028","17:30","9146","3208","1178","3490","104","40","676","132","638","142","0","56","0","1202","-32","1880","214","9168"
"20251028","18:00","9324","3210","1132","3486","104","44","856","154","636","0","0","58","0","1344","-34","1872","216","9334"
"20251028","18:30","9466","3204","1098","3490","108","44","888","160","640","20","0","70","0","1380","20","1856","220","9486"
"20251028","19:00","9454","3206","984","3486","106","42","656","158","640","2","0","66","0","1280","20","1400","220","9466"
"20251028","19:30","9256","3210","1000","3488","106","42","550","160","640","16","0","86","0","1132","34","1400","216","9280"
"20251028","20:00","9134","3204","1064","3486","104","38","456","158","644","2","0","100","0","836","28","1192","214","9142"
"20251028","20:30","8990","3206","1120","3490","100","40","410","160","640","0","0","108","0","718","-20","1176","212","9008"
"20251028","21:00","8822","3208","1064","3484","100","40","310","158","642","0","0","110","0","554","-32","1012","210","8836"
"20251028","21:30","8698","3210","1138","3492","94","42","282","160","642","0","0","114","0","308","-32","940","210","8720"
"20251028","22:00","8482","3208","970","3488","92","40","260","158","642","0","0","116","0","132","-34","792","212","8492"
"20251028","22:30","8402","3208","938","3492","88","34","252","160","642","0","0","108","0","118","-12","816","210","8422"
"20251028","23:00","8200","3208","742","3404","88","36","252","158","644","0","0","102","0","116","-14","736","212","8212"
"20251028","23:30","8082","3208","896","3442","84","32","250","160","640","0","0","104","0","190","18","1136","210","8098"
"20251028","24:00","7836","3206","704","3492","78","30","246","158","640","0","0","98","0","116","8","1136","212","7852"
"20251029","0:30","7566","3210","652","3448","78","30","242","160","642","0","0","104","0","120","-10","1304","212","7584"
"20251029","1:00","7298","3210","648","3418","76","28","244","158","642","0","0","106","0","110","10","1548","210","7312"
"20251029","1:30","7218","3208","662","3398","74","28","246","160","644","0","0","106","0","118","20","1636","210","7238"
"20251029","2:00","7206","3204","670","3438","70","26","248","158","606","0","0","110","0","118","6","1648","212","7218"
"20251029","2:30","7330","3208","774","3494","72","28","244","160","600","0","0","114","0","134","-2","1684","212","7354"
"20251029","3:00","7592","3208","982","3488","74","28","230","158","600","0","0","124","0","146","-6","1644","212","7600"
"20251029","3:30","7914","3206","850","3398","76","28","238","160","600","0","0","128","0","138","-12","1084","212","7938"
"20251029","4:00","8176","3210","874","3470","76","28","268","158","600","0","0","142","0","116","-20","948","210","8184"
"20251029","4:30","8446","3202","1114","3498","78","28","304","160","598","0","0","150","0","198","30","1104","212","8468"
"20251029","5:00","8644","3206","1176","3488","76","26","412","158","596","0","0","172","0","332","6","1204","210","8654"
"20251029","5:30","8826","3204","1180","3494","82","28","494","160","598","0","0","182","0","664","4","1460","212","8842"
"20251029","6:00","8856","3202","1170","3432","84","30","488","158","602","2","0","192","0","774","10","1484","212","8872"
"20251029","6:30","8970","3208","1134","3410","88","36","406","160","600","4","0","204","0","1096","-14","1556","212","8988"
"20251029","7:00","8850","3202","1146","3490","90","34","344","158","604","16","0","216","0","1146","-18","1776","212","8864"
"20251029","7:30","8702","3210","1142","3414","94","36","322","160","602","392","0","224","0","828","-14","1900","212","8722"
"20251029","8:00","8358","3212","972","3004","90","30","324","158","600","1338","0","218","0","288","-26","2052","212","8368"
"20251029","8:30","8530","3210","906","2346","92","32","282","160","590","2698","0","208","0","-340","20","1868","210","8546"
"20251029","9:00","8410","3208","754","1632","92","28","248","156","586","3960","0","174","0","-998","12","1632","208","8428"
"20251029","9:30","8592","3208","546","1270","94","32","242","160","546","5252","0","158","0","-1366","16","1752","206","8612"
"20251029","10:00","8858","3210","532","1144","86","26","240","158","504","6184","99","140","0","-1550","-24","1984","204","8870"
"20251029","10:30","8846","3208","518","1008","82","32","244","160","508","6496","611","126","0","-1798","6","1928","204","8866"
"20251029","11:00","8768","3210","476","840","82","30","246","156","506","6604","930","114","0","-1820","16","1884","206","8782"
"20251029","11:30","8744","3210","496","756","82","30","244","160","510","6602","1371","110","0","-1822","-6","1812","204","8764"
"20251029","12:00","8692","3210","506","748","82","26","232","156","512","6486","1712","102","0","-1774","12","1800","206","8704"
"20251029","12:30","8358","3214","512","756","80","26","234","160","510","6124","2093","86","0","-1762","-4","1764","206","8378"
"20251029","13:00","8258","3216","508","754","76","30","230","156","510","5918","2083","82","0","-1666","8","1760","206","8268"
"20251029","13:30","8576","3212","568","818","78","30","246","160","508","6138","1464","78","0","-1588","12","1864","206","8602"
"20251029","14:00","8786","3214","614","884","80","28","256","156","510","6266","851","72","0","-1612","8","1888","204","8792"
"20251029","14:30","8884","3210","710","920","82","30","252","158","520","6172","336","68","0","-1550","4","1880","204","8900"
"20251029","15:00","8698","3214","598","1064","82","30","234","156","564","5634","0","66","0","-1292","-2","1840","206","8714"
"20251029","15:30","8572","3212","610","1182","86","30","272","158","622","4534","0","74","0","-430","-10","1952","204","8592"
"20251029","16:00","8840","3210","678","1840","90","36","444","156","644","3306","0","72","0","200","-24","2008","208","8852"
"20251029","16:30","9132","3216","854","2642","98","40","530","158","656","2048","0","72","0","310","-16","1664","206","9150"
